distance id optim_v-1 optim_v-2 optim_v-3 optim_v-4 optim_v-5 optim_v-6 optim_v-7 optim_v-8 optim_v-9 optim_v-10 optim_v-11 optim_v-12 optim_v-13 optim_v-14 optim_v-15 
439.1532 918 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 1.2e-07 0.9709439 0.3202422 0.06782245 0.0006747447 0.0001422839 
442.4607 919 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8e-08 0.9709439 0.3202422 0.06782245 0.0006747447 0.0001422839 
438.4508 920 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.021037e-08 0.9709449 0.3202422 0.06782245 0.0006747447 0.0001422839 
438.7226 921 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.021037e-08 0.9709429 0.3202422 0.06782245 0.0006747447 0.0001422839 
437.6569 922 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.021037e-08 0.9709439 0.3202432 0.06782245 0.0006747447 0.0001422839 
437.7469 923 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.021037e-08 0.9709439 0.3202412 0.06782245 0.0006747447 0.0001422839 
441.938 924 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.021037e-08 0.9709439 0.3202422 0.06782345 0.0006747447 0.0001422839 
440.091 925 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.021037e-08 0.9709439 0.3202422 0.06782145 0.0006747447 0.0001422839 
437.838 926 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.021037e-08 0.9709439 0.3202422 0.06782245 0.0006757447 0.0001422839 
440.907 927 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.021037e-08 0.9709439 0.3202422 0.06782245 0.0006737447 0.0001422839 
442.3039 928 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.021037e-08 0.9709439 0.3202422 0.06782245 0.0006747447 0.0001432839 
436.9046 929 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.021037e-08 0.9709439 0.3202422 0.06782245 0.0006747447 0.0001412839 
443.3231 930 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
436.1721 931 0.102733 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.6883 932 0.102731 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.4536 933 0.102732 0.06434298 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.1416 934 0.102732 0.06434098 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.7359 935 0.102732 0.06434198 0.1172737 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.2136 936 0.102732 0.06434198 0.1172717 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.104 937 0.102732 0.06434198 0.1172727 0.4011247 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
443.6913 938 0.102732 0.06434198 0.1172727 0.4011227 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.5879 939 0.102732 0.06434198 0.1172727 0.4011237 0.04603656 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.7771 940 0.102732 0.06434198 0.1172727 0.4011237 0.04603456 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.0509 941 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081515 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.7243 942 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081513 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
437.2656 943 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929947 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.0302 944 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929927 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.4229 945 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534591 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.529 946 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534391 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
437.6385 947 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469561 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.8367 948 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469361 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.6347 949 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 1.2e-07 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.7508 950 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.575 951 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709448 0.3202422 0.06782245 0.0006747442 0.000142284 
440.2804 952 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709428 0.3202422 0.06782245 0.0006747442 0.000142284 
438.9515 953 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202432 0.06782245 0.0006747442 0.000142284 
436.1008 954 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202412 0.06782245 0.0006747442 0.000142284 
439.4853 955 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782345 0.0006747442 0.000142284 
441.3045 956 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782145 0.0006747442 0.000142284 
437.434 957 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006757442 0.000142284 
435.4969 958 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006737442 0.000142284 
441.0251 959 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000143284 
441.3078 960 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.010052e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000141284 
440.1689 961 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
436.8897 962 0.102733 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
434.688 963 0.102731 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.5462 964 0.102732 0.06434298 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
437.4139 965 0.102732 0.06434098 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.8168 966 0.102732 0.06434198 0.1172737 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.5411 967 0.102732 0.06434198 0.1172717 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.8865 968 0.102732 0.06434198 0.1172727 0.4011247 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.0934 969 0.102732 0.06434198 0.1172727 0.4011227 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.3647 970 0.102732 0.06434198 0.1172727 0.4011237 0.04603656 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
443.1563 971 0.102732 0.06434198 0.1172727 0.4011237 0.04603456 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.3643 972 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081515 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
436.9665 973 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081513 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.8308 974 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929947 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.4464 975 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929927 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.1191 976 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534591 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.8548 977 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534391 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.0548 978 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469561 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.468 979 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469361 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
433.8469 980 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 1.2e-07 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.9676 981 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
437.6936 982 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709448 0.3202422 0.06782245 0.0006747442 0.000142284 
440.456 983 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709428 0.3202422 0.06782245 0.0006747442 0.000142284 
441.5195 984 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202432 0.06782245 0.0006747442 0.000142284 
437.1533 985 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202412 0.06782245 0.0006747442 0.000142284 
439.2591 986 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782345 0.0006747442 0.000142284 
437.8125 987 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782145 0.0006747442 0.000142284 
437.8409 988 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006757442 0.000142284 
443.3146 989 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006737442 0.000142284 
438.2395 990 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000143284 
437.2318 991 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000141284 
438.0693 992 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
442.7372 993 0.102733 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.6582 994 0.102731 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
435.764 995 0.102732 0.06434298 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.7479 996 0.102732 0.06434098 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.5756 997 0.102732 0.06434198 0.1172737 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.1707 998 0.102732 0.06434198 0.1172717 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
436.0492 999 0.102732 0.06434198 0.1172727 0.4011247 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
436.5031 1000 0.102732 0.06434198 0.1172727 0.4011227 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.5413 1001 0.102732 0.06434198 0.1172727 0.4011237 0.04603656 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
442.8186 1002 0.102732 0.06434198 0.1172727 0.4011237 0.04603456 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
442.3899 1003 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081515 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
437.4448 1004 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081513 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.0456 1005 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929947 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.5735 1006 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929927 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.2027 1007 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534591 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.3437 1008 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534391 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
437.8544 1009 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469561 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.8806 1010 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469361 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
437.3981 1011 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 1.2e-07 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.3207 1012 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
442.1347 1013 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709448 0.3202422 0.06782245 0.0006747442 0.000142284 
440.067 1014 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709428 0.3202422 0.06782245 0.0006747442 0.000142284 
439.1855 1015 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202432 0.06782245 0.0006747442 0.000142284 
436.5943 1016 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202412 0.06782245 0.0006747442 0.000142284 
437.1335 1017 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782345 0.0006747442 0.000142284 
437.455 1018 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782145 0.0006747442 0.000142284 
440.6673 1019 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006757442 0.000142284 
443.5321 1020 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006737442 0.000142284 
437.389 1021 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000143284 
439.8072 1022 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000141284 
438.8818 1023 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
432.994 1024 0.102733 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.2047 1025 0.102731 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.8563 1026 0.102732 0.06434298 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
441.6372 1027 0.102732 0.06434098 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.3425 1028 0.102732 0.06434198 0.1172737 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.3257 1029 0.102732 0.06434198 0.1172717 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.3702 1030 0.102732 0.06434198 0.1172727 0.4011247 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
439.0683 1031 0.102732 0.06434198 0.1172727 0.4011227 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
442.9892 1032 0.102732 0.06434198 0.1172727 0.4011237 0.04603656 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
437.319 1033 0.102732 0.06434198 0.1172727 0.4011237 0.04603456 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.692 1034 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081515 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.2056 1035 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081513 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.6755 1036 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929947 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.8022 1037 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929927 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.2202 1038 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534591 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.0475 1039 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534391 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
438.7522 1040 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469561 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
442.1007 1041 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469361 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
442.0363 1042 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 1.2e-07 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
434.9847 1043 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000142284 
440.7097 1044 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709448 0.3202422 0.06782245 0.0006747442 0.000142284 
438.3926 1045 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709428 0.3202422 0.06782245 0.0006747442 0.000142284 
436.4367 1046 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202432 0.06782245 0.0006747442 0.000142284 
440.7984 1047 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202412 0.06782245 0.0006747442 0.000142284 
438.7389 1048 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782345 0.0006747442 0.000142284 
440.6696 1049 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782145 0.0006747442 0.000142284 
438.1362 1050 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006757442 0.000142284 
439.4672 1051 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006737442 0.000142284 
438.5351 1052 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000143284 
435.7091 1053 0.102732 0.06434198 0.1172727 0.4011237 0.04603556 1.081514 0.2929937 0.02534491 0.01469461 8.009996e-08 0.9709438 0.3202422 0.06782245 0.0006747442 0.000141284 
578.8974 1054 0.08382704 0.0681434 0.1133717 0.2848055 0.04129556 0.9394208 0.315655 0.02499786 0.018558 1.181842e-07 0.9858094 0.370422 0.06151099 0.0006631452 0.0001543376 
651.1334 1055 0.1030749 0.07550801 0.1072669 0.2902256 0.03945206 0.9201229 0.3107342 0.02003128 0.01559814 9.019768e-08 0.8084255 0.3521603 0.06095043 0.0006292035 0.0001259788 
656.9181 1056 0.09544472 0.07703851 0.1070945 0.2839169 0.04443184 0.8399343 0.2958468 0.01829154 0.01694057 1.050988e-07 1.049587 0.2814507 0.06067043 0.0007812202 0.0001320156 
